Nome,Empresa,Numero,Email
"Sócio-Diretor Titular","Integração Agro Sorriso 9 S/A","","sócio-diretor.titular@integraoagrosorriso9sa.com.br"
"Sócio-Diretor Titular","AgroBrasil Grãos Rondonópolis 9 Ltda.","","sócio-diretor.titular@agrobrasilgrosrondonpolis9ltda.com.br"
"Sócio-Diretor Titular","Master Agro Lucas do Rio Verde 9 Ltda.","","sócio-diretor.titular@masteragrolucasdorioverde9ltda.com.br"
"Sócio-Diretor Titular","Agro Forte Fazendas Sinop 9 S/A","","sócio-diretor.titular@agrofortefazendassinop9sa.com.br"
"Sócio-Diretor Titular","Pantanal Agropecuária Nova Mutum 9 Ltda.","","sócio-diretor.titular@pantanalagropecurianovamutum9ltda.com.br"
"Sócio-Diretor Titular","Celeiro Agro Primavera do Leste 9 Ltda.","","sócio-diretor.titular@celeiroagroprimaveradoleste9ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Rio Verde 10 S/A","","sócio-diretor.titular@agropecuriarioverde10sa.com.br"
"Sócio-Diretor Titular","Fazendas Reunidas Jataí 10 Ltda.","","sócio-diretor.titular@fazendasreunidasjata10ltda.com.br"
"Sócio-Diretor Titular","Agrícola Cristalina 10 Ltda.","","sócio-diretor.titular@agrcolacristalina10ltda.com.br"
"Sócio-Diretor Titular","Agro Grãos Itumbiara 10 S/A","","sócio-diretor.titular@agrogrositumbiara10sa.com.br"
"Sócio-Diretor Titular","Grupo Agro Dourados 10 Ltda.","","sócio-diretor.titular@grupoagrodourados10ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Vale do Maracaju 10 Ltda.","","sócio-diretor.titular@agropecuriavaledomaracaju10ltda.com.br"
"Sócio-Diretor Titular","Terra Boa Agronegócios São Gabriel do Oeste 10 S/A","","sócio-diretor.titular@terraboaagronegciossogabrieldooeste10sa.com.br"
"Sócio-Diretor Titular","Agro Sementes Cascavel 10 Ltda.","","sócio-diretor.titular@agrosementescascavel10ltda.com.br"
"Sócio-Diretor Titular","Pioneira Agro Toledo 10 Ltda.","","sócio-diretor.titular@pioneiraagrotoledo10ltda.com.br"
"Sócio-Diretor Titular","Soberana Agronegócios Campo Mourão 10 S/A","","sócio-diretor.titular@soberanaagronegcioscampomouro10sa.com.br"
"Sócio-Diretor Titular","Aliança Agrícola Castro 10 Ltda.","","sócio-diretor.titular@alianaagrcolacastro10ltda.com.br"
"Sócio-Diretor Titular","Cerrado Agro Ribeirão Preto 10 Ltda.","","sócio-diretor.titular@cerradoagroribeiropreto10ltda.com.br"
"Sócio-Diretor Titular","Planalto Grãos Barretos 10 S/A","","sócio-diretor.titular@planaltogrosbarretos10sa.com.br"
"Sócio-Diretor Titular","Nova Terra Agronegócios Assis 10 Ltda.","","sócio-diretor.titular@novaterraagronegciosassis10ltda.com.br"
"Sócio-Diretor Titular","AgroSul Fazendas Uberlândia 10 Ltda.","","sócio-diretor.titular@agrosulfazendasuberlndia10ltda.com.br"
"Sócio-Diretor Titular","Vanguarda Agropecuária Patos de Minas 10 S/A","","sócio-diretor.titular@vanguardaagropecuriapatosdeminas10sa.com.br"
"Sócio-Diretor Titular","Integração Agro Luís Eduardo Magalhães 10 Ltda.","","sócio-diretor.titular@integraoagroluseduardomagalhes10ltda.com.br"
"Sócio-Diretor Titular","AgroBrasil Grãos Barreiras 10 Ltda.","","sócio-diretor.titular@agrobrasilgrosbarreiras10ltda.com.br"
"Sócio-Diretor Titular","Master Agro Sorriso 10 S/A","","sócio-diretor.titular@masteragrosorriso10sa.com.br"
"Sócio-Diretor Titular","Agro Forte Fazendas Rondonópolis 10 Ltda.","","sócio-diretor.titular@agrofortefazendasrondonpolis10ltda.com.br"
"Sócio-Diretor Titular","Pantanal Agropecuária Lucas do Rio Verde 10 Ltda.","","sócio-diretor.titular@pantanalagropecurialucasdorioverde10ltda.com.br"
"Sócio-Diretor Titular","Celeiro Agro Sinop 10 S/A","","sócio-diretor.titular@celeiroagrosinop10sa.com.br"
"Sócio-Diretor Titular","Agropecuária Nova Mutum 11 Ltda.","","sócio-diretor.titular@agropecurianovamutum11ltda.com.br"
"Sócio-Diretor Titular","Fazendas Reunidas Primavera do Leste 11 Ltda.","","sócio-diretor.titular@fazendasreunidasprimaveradoleste11ltda.com.br"
"Sócio-Diretor Titular","Agrícola Rio Verde 11 S/A","","sócio-diretor.titular@agrcolarioverde11sa.com.br"
"Sócio-Diretor Titular","Agro Grãos Jataí 11 Ltda.","","sócio-diretor.titular@agrogrosjata11ltda.com.br"
"Sócio-Diretor Titular","Grupo Agro Cristalina 11 Ltda.","","sócio-diretor.titular@grupoagrocristalina11ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Vale do Itumbiara 11 S/A","","sócio-diretor.titular@agropecuriavaledoitumbiara11sa.com.br"
"Sócio-Diretor Titular","Terra Boa Agronegócios Dourados 11 Ltda.","","sócio-diretor.titular@terraboaagronegciosdourados11ltda.com.br"
"Sócio-Diretor Titular","Agro Sementes Maracaju 11 Ltda.","","sócio-diretor.titular@agrosementesmaracaju11ltda.com.br"
"Sócio-Diretor Titular","Pioneira Agro São Gabriel do Oeste 11 S/A","","sócio-diretor.titular@pioneiraagrosogabrieldooeste11sa.com.br"
"Sócio-Diretor Titular","Soberana Agronegócios Cascavel 11 Ltda.","","sócio-diretor.titular@soberanaagronegcioscascavel11ltda.com.br"
"Sócio-Diretor Titular","Aliança Agrícola Toledo 11 Ltda.","","sócio-diretor.titular@alianaagrcolatoledo11ltda.com.br"
"Sócio-Diretor Titular","Cerrado Agro Campo Mourão 11 S/A","","sócio-diretor.titular@cerradoagrocampomouro11sa.com.br"
"Sócio-Diretor Titular","Planalto Grãos Castro 11 Ltda.","","sócio-diretor.titular@planaltogroscastro11ltda.com.br"
"Sócio-Diretor Titular","Nova Terra Agronegócios Ribeirão Preto 11 Ltda.","","sócio-diretor.titular@novaterraagronegciosribeiropreto11ltda.com.br"
"Sócio-Diretor Titular","AgroSul Fazendas Barretos 11 S/A","","sócio-diretor.titular@agrosulfazendasbarretos11sa.com.br"
"Sócio-Diretor Titular","Vanguarda Agropecuária Assis 11 Ltda.","","sócio-diretor.titular@vanguardaagropecuriaassis11ltda.com.br"
"Sócio-Diretor Titular","Integração Agro Uberlândia 11 Ltda.","","sócio-diretor.titular@integraoagrouberlndia11ltda.com.br"
"Sócio-Diretor Titular","AgroBrasil Grãos Patos de Minas 11 S/A","","sócio-diretor.titular@agrobrasilgrospatosdeminas11sa.com.br"
"Sócio-Diretor Titular","Master Agro Luís Eduardo Magalhães 11 Ltda.","","sócio-diretor.titular@masteragroluseduardomagalhes11ltda.com.br"
"Sócio-Diretor Titular","Agro Forte Fazendas Barreiras 11 Ltda.","","sócio-diretor.titular@agrofortefazendasbarreiras11ltda.com.br"
"Sócio-Diretor Titular","Pantanal Agropecuária Sorriso 11 S/A","","sócio-diretor.titular@pantanalagropecuriasorriso11sa.com.br"
"Sócio-Diretor Titular","Celeiro Agro Rondonópolis 11 Ltda.","","sócio-diretor.titular@celeiroagrorondonpolis11ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Lucas do Rio Verde 12 Ltda.","","sócio-diretor.titular@agropecurialucasdorioverde12ltda.com.br"
"Sócio-Diretor Titular","Fazendas Reunidas Sinop 12 S/A","","sócio-diretor.titular@fazendasreunidassinop12sa.com.br"
"Sócio-Diretor Titular","Agrícola Nova Mutum 12 Ltda.","","sócio-diretor.titular@agrcolanovamutum12ltda.com.br"
"Sócio-Diretor Titular","Agro Grãos Primavera do Leste 12 Ltda.","","sócio-diretor.titular@agrogrosprimaveradoleste12ltda.com.br"
"Sócio-Diretor Titular","Grupo Agro Rio Verde 12 S/A","","sócio-diretor.titular@grupoagrorioverde12sa.com.br"
"Sócio-Diretor Titular","Agropecuária Vale do Jataí 12 Ltda.","","sócio-diretor.titular@agropecuriavaledojata12ltda.com.br"
"Sócio-Diretor Titular","Terra Boa Agronegócios Cristalina 12 Ltda.","","sócio-diretor.titular@terraboaagronegcioscristalina12ltda.com.br"
"Sócio-Diretor Titular","Agro Sementes Itumbiara 12 S/A","","sócio-diretor.titular@agrosementesitumbiara12sa.com.br"
"Sócio-Diretor Titular","Pioneira Agro Dourados 12 Ltda.","","sócio-diretor.titular@pioneiraagrodourados12ltda.com.br"
"Sócio-Diretor Titular","Soberana Agronegócios Maracaju 12 Ltda.","","sócio-diretor.titular@soberanaagronegciosmaracaju12ltda.com.br"
"Sócio-Diretor Titular","Aliança Agrícola São Gabriel do Oeste 12 S/A","","sócio-diretor.titular@alianaagrcolasogabrieldooeste12sa.com.br"
"Sócio-Diretor Titular","Cerrado Agro Cascavel 12 Ltda.","","sócio-diretor.titular@cerradoagrocascavel12ltda.com.br"
"Sócio-Diretor Titular","Planalto Grãos Toledo 12 Ltda.","","sócio-diretor.titular@planaltogrostoledo12ltda.com.br"
"Sócio-Diretor Titular","Nova Terra Agronegócios Campo Mourão 12 S/A","","sócio-diretor.titular@novaterraagronegcioscampomouro12sa.com.br"
"Sócio-Diretor Titular","AgroSul Fazendas Castro 12 Ltda.","","sócio-diretor.titular@agrosulfazendascastro12ltda.com.br"
"Sócio-Diretor Titular","Vanguarda Agropecuária Ribeirão Preto 12 Ltda.","","sócio-diretor.titular@vanguardaagropecuriaribeiropreto12ltda.com.br"
"Sócio-Diretor Titular","Integração Agro Barretos 12 S/A","","sócio-diretor.titular@integraoagrobarretos12sa.com.br"
"Sócio-Diretor Titular","AgroBrasil Grãos Assis 12 Ltda.","","sócio-diretor.titular@agrobrasilgrosassis12ltda.com.br"
"Sócio-Diretor Titular","Master Agro Uberlândia 12 Ltda.","","sócio-diretor.titular@masteragrouberlndia12ltda.com.br"
"Sócio-Diretor Titular","Agro Forte Fazendas Patos de Minas 12 S/A","","sócio-diretor.titular@agrofortefazendaspatosdeminas12sa.com.br"
"Sócio-Diretor Titular","Pantanal Agropecuária Luís Eduardo Magalhães 12 Ltda.","","sócio-diretor.titular@pantanalagropecurialuseduardomagalhes12ltda.com.br"
"Sócio-Diretor Titular","Celeiro Agro Barreiras 12 Ltda.","","sócio-diretor.titular@celeiroagrobarreiras12ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Sorriso 13 S/A","","sócio-diretor.titular@agropecuriasorriso13sa.com.br"
"Sócio-Diretor Titular","Fazendas Reunidas Rondonópolis 13 Ltda.","","sócio-diretor.titular@fazendasreunidasrondonpolis13ltda.com.br"
"Sócio-Diretor Titular","Agrícola Lucas do Rio Verde 13 Ltda.","","sócio-diretor.titular@agrcolalucasdorioverde13ltda.com.br"
"Sócio-Diretor Titular","Agro Grãos Sinop 13 S/A","","sócio-diretor.titular@agrogrossinop13sa.com.br"
"Sócio-Diretor Titular","Grupo Agro Nova Mutum 13 Ltda.","","sócio-diretor.titular@grupoagronovamutum13ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Vale do Primavera do Leste 13 Ltda.","","sócio-diretor.titular@agropecuriavaledoprimaveradoleste13ltda.com.br"
"Sócio-Diretor Titular","Terra Boa Agronegócios Rio Verde 13 S/A","","sócio-diretor.titular@terraboaagronegciosrioverde13sa.com.br"
"Sócio-Diretor Titular","Agro Sementes Jataí 13 Ltda.","","sócio-diretor.titular@agrosementesjata13ltda.com.br"
"Sócio-Diretor Titular","Pioneira Agro Cristalina 13 Ltda.","","sócio-diretor.titular@pioneiraagrocristalina13ltda.com.br"
"Sócio-Diretor Titular","Soberana Agronegócios Itumbiara 13 S/A","","sócio-diretor.titular@soberanaagronegciositumbiara13sa.com.br"
"Sócio-Diretor Titular","Aliança Agrícola Dourados 13 Ltda.","","sócio-diretor.titular@alianaagrcoladourados13ltda.com.br"
"Sócio-Diretor Titular","Cerrado Agro Maracaju 13 Ltda.","","sócio-diretor.titular@cerradoagromaracaju13ltda.com.br"
"Sócio-Diretor Titular","Planalto Grãos São Gabriel do Oeste 13 S/A","","sócio-diretor.titular@planaltogrossogabrieldooeste13sa.com.br"
"Sócio-Diretor Titular","Nova Terra Agronegócios Cascavel 13 Ltda.","","sócio-diretor.titular@novaterraagronegcioscascavel13ltda.com.br"
"Sócio-Diretor Titular","AgroSul Fazendas Toledo 13 Ltda.","","sócio-diretor.titular@agrosulfazendastoledo13ltda.com.br"
"Sócio-Diretor Titular","Vanguarda Agropecuária Campo Mourão 13 S/A","","sócio-diretor.titular@vanguardaagropecuriacampomouro13sa.com.br"
"Sócio-Diretor Titular","Integração Agro Castro 13 Ltda.","","sócio-diretor.titular@integraoagrocastro13ltda.com.br"
"Sócio-Diretor Titular","AgroBrasil Grãos Ribeirão Preto 13 Ltda.","","sócio-diretor.titular@agrobrasilgrosribeiropreto13ltda.com.br"
"Sócio-Diretor Titular","Master Agro Barretos 13 S/A","","sócio-diretor.titular@masteragrobarretos13sa.com.br"
"Sócio-Diretor Titular","Agro Forte Fazendas Assis 13 Ltda.","","sócio-diretor.titular@agrofortefazendasassis13ltda.com.br"
"Sócio-Diretor Titular","Pantanal Agropecuária Uberlândia 13 Ltda.","","sócio-diretor.titular@pantanalagropecuriauberlndia13ltda.com.br"
"Sócio-Diretor Titular","Celeiro Agro Patos de Minas 13 S/A","","sócio-diretor.titular@celeiroagropatosdeminas13sa.com.br"
"Sócio-Diretor Titular","Agropecuária Luís Eduardo Magalhães 14 Ltda.","","sócio-diretor.titular@agropecurialuseduardomagalhes14ltda.com.br"
"Sócio-Diretor Titular","Fazendas Reunidas Barreiras 14 Ltda.","","sócio-diretor.titular@fazendasreunidasbarreiras14ltda.com.br"
"Sócio-Diretor Titular","Agrícola Sorriso 14 S/A","","sócio-diretor.titular@agrcolasorriso14sa.com.br"
"Sócio-Diretor Titular","Agro Grãos Rondonópolis 14 Ltda.","","sócio-diretor.titular@agrogrosrondonpolis14ltda.com.br"
"Sócio-Diretor Titular","Grupo Agro Lucas do Rio Verde 14 Ltda.","","sócio-diretor.titular@grupoagrolucasdorioverde14ltda.com.br"
"Sócio-Diretor Titular","Agropecuária Vale do Sinop 14 S/A","","sócio-diretor.titular@agropecuriavaledosinop14sa.com.br"
"Sócio-Diretor Titular","Terra Boa Agronegócios Nova Mutum 14 Ltda.","","sócio-diretor.titular@terraboaagronegciosnovamutum14ltda.com.br"
"Sócio-Diretor Titular","Agro Sementes Primavera do Leste 14 Ltda.","","sócio-diretor.titular@agrosementesprimaveradoleste14ltda.com.br"
"Sócio-Diretor Titular","Pioneira Agro Rio Verde 14 S/A","","sócio-diretor.titular@pioneiraagrorioverde14sa.com.br"
"Sócio-Diretor Titular","Soberana Agronegócios Jataí 14 Ltda.","","sócio-diretor.titular@soberanaagronegciosjata14ltda.com.br"
"Sócio-Diretor Titular","Aliança Agrícola Cristalina 14 Ltda.","","sócio-diretor.titular@alianaagrcolacristalina14ltda.com.br"
"Sócio-Diretor Titular","Cerrado Agro Itumbiara 14 S/A","","sócio-diretor.titular@cerradoagroitumbiara14sa.com.br"
"Sócio-Diretor Titular","Planalto Grãos Dourados 14 Ltda.","","sócio-diretor.titular@planaltogrosdourados14ltda.com.br"
"Sócio-Diretor Titular","Nova Terra Agronegócios Maracaju 14 Ltda.","","sócio-diretor.titular@novaterraagronegciosmaracaju14ltda.com.br"
"Juliana Moraes","AgroIndustrial Castelo Branco Jundiaí Ltda.","+5511970171023","juliana.moraes@agroindustrialcastelobra.com.br"
"Luiz Henrique Feldmann","AgroIndustrial Castelo Branco Jundiaí Ltda.","+5511970401044","luiz.henrique@agroindustrialcastelobra.com.br"
"Luiz Henrique Feldmann","Metalúrgica Franzotti Campo Mourão S/A","+5541970341046","luiz.henrique@metalrgicafranzotticampo.com.br"
"Sandra Castelo Branco","Metalúrgica Franzotti Campo Mourão S/A","+5541970691081","sandra.castelo@metalrgicafranzotticampo.com.br"
"Fernanda Barbosa","Logística Carneiro Ipatinga Ltda.","+5531970511069","fernanda.barbosa@logsticacarneiroipatinga.com.br"
"Nelson Trevizaneli","Logística Carneiro Ipatinga Ltda.","+5531970981118","nelson.trevizaneli@logsticacarneiroipatinga.com.br"
"Sergio Cerchi","Sistemas Corporativos Nogueira Florianópolis S/A","+5547970681092","sergio.cerchi@sistemascorporativosnogu.com.br"
"Angela Nogueira","Sistemas Corporativos Nogueira Florianópolis S/A","+5547971271155","angela.nogueira@sistemascorporativosnogu.com.br"
"Elisangela Trevizaneli","Complexo Hospitalar Guimarães Novo Hamburgo Ltda.","+5551970851115","elisangela.trevizaneli@complexohospitalarguimar.com.br"
"Roberto Rezende","Complexo Hospitalar Guimarães Novo Hamburgo Ltda.","+5551971561192","roberto.rezende@complexohospitalarguimar.com.br"
"Flavio Cantagalli","Trading & Exportação Mesquita Cristalina S/A","+5562971021138","flavio.cantagalli@tradingexportaomesquitac.com.br"
"Beatriz Gasparetto","Trading & Exportação Mesquita Cristalina S/A","+5562971851229","beatriz.gasparetto@tradingexportaomesquitac.com.br"
"Angela Pacheco","Indústria de Máquinas Gasparetto Rondonópolis Ltda.","+5565971191161","angela.pacheco@indstriademquinasgaspare.com.br"
"Paulo Sergio Pozzobon","Indústria de Máquinas Gasparetto Rondonópolis Ltda.","+5565972141266","paulo.sergio@indstriademquinasgaspare.com.br"
"Wagner Rezende","Armazéns Gerais & Silos Dalbosco São Gabriel do Oeste S/A","+5567971361184","wagner.rezende@armaznsgeraissilosdalbos.com.br"
"Silvana Lorenzetti","Armazéns Gerais & Silos Dalbosco São Gabriel do Oeste S/A","+5567972431303","silvana.lorenzetti@armaznsgeraissilosdalbos.com.br"
"Patricia Bressan","Transportes Pesados Maggioni São José dos Campos Ltda.","+5511971531207","patricia.bressan@transportespesadosmaggio.com.br"
"Leandro Zanchettin","Transportes Pesados Maggioni São José dos Campos Ltda.","+5511972721340","leandro.zanchettin@transportespesadosmaggio.com.br"
"Rodrigo Furlan","Centro Diagnóstico Lorenzetti Curitiba S/A","+5541971701230","rodrigo.furlan@centrodiagnsticolorenzet.com.br"
"Mariana Sordi","Centro Diagnóstico Lorenzetti Curitiba S/A","+5541973011377","mariana.sordi@centrodiagnsticolorenzet.com.br"
"Laura Pozzobon","Engenharia & Concessões Vicentini Uberaba Ltda.","+5531971871253","laura.pozzobon@engenhariaconcessesvicen.com.br"
"Luiz Henrique Trevisan","Engenharia & Concessões Vicentini Uberaba Ltda.","+5531973301414","luiz.henrique@engenhariaconcessesvicen.com.br"
"Paulo Sergio Bortolotto","Bioenergia & Etanol Girotto Jaraguá do Sul S/A","+5547972041276","paulo.sergio@bioenergiaetanolgirottoj.com.br"
"Sandra Pessatto","Bioenergia & Etanol Girotto Jaraguá do Sul S/A","+5547973591451","sandra.pessatto@bioenergiaetanolgirottoj.com.br"
"Adriana Guerra","Nutrição Animal Sordi Gravataí Ltda.","+5551972211299","adriana.guerra@nutrioanimalsordigravata.com.br"
"Nelson Moraes","Nutrição Animal Sordi Gravataí Ltda.","+5551973881488","nelson.moraes@nutrioanimalsordigravata.com.br"
"Claudio Zanchettin","Implementos Agrícolas Peruzzo Anápolis S/A","+5562972381322","claudio.zanchettin@implementosagrcolasperuz.com.br"
"Angela Zanetti","Implementos Agrícolas Peruzzo Anápolis S/A","+5562974171525","angela.zanetti@implementosagrcolasperuz.com.br"
"Sandra Giacomet","Distribuição & Cargas Scheffer Primavera do Leste Ltda.","+5565972551345","sandra.giacomet@distribuiocargasscheffer.com.br"
"Roberto Cerchi","Distribuição & Cargas Scheffer Primavera do Leste Ltda.","+5565974461562","roberto.cerchi@distribuiocargasscheffer.com.br"
"Renato Meneghetti","Consultoria & Softwares Pessatto Chapadão do Sul S/A","+5567972721368","renato.meneghetti@consultoriasoftwarespess.com.br"
"Beatriz Carneiro","Consultoria & Softwares Pessatto Chapadão do Sul S/A","+5567974751599","beatriz.carneiro@consultoriasoftwarespess.com.br"
"Mariana Trevisan","Gestão Hospitalar Albuquerque Campinas Ltda.","+5511972891391","mariana.trevisan@gestohospitalaralbuquerq.com.br"
"Paulo Sergio Pacheco","Gestão Hospitalar Albuquerque Campinas Ltda.","+5511975041636","paulo.sergio@gestohospitalaralbuquerq.com.br"
"Alexandre Dallagnol","Exportadora de Grãos Oliveira Ponta Grossa S/A","+5541973061414","alexandre.dallagnol@exportadoradegrosoliveir.com.br"
"Silvana Mesquita","Exportadora de Grãos Oliveira Ponta Grossa S/A","+5541975331673","silvana.mesquita@exportadoradegrosoliveir.com.br"
"Renata Silveira","Indústria Química Zanetti Betim Ltda.","+5531973231437","renata.silveira@indstriaqumicazanettibet.com.br"
"Leandro Furlan","Indústria Química Zanetti Betim Ltda.","+5531975621710","leandro.furlan@indstriaqumicazanettibet.com.br"
"Marcos Vinicius Moraes","Frotas & Locação Castelo Branco Joinville S/A","+5547973401460","marcos.vinicius@frotaslocaocastelobranco.com.br"
"Mariana Maggioni","Frotas & Locação Castelo Branco Joinville S/A","+5547975911747","mariana.maggioni@frotaslocaocastelobranco.com.br"
